dialogue_id,turn_id,no_context_text,full_context_text,no_context_score,full_context_score,no_context_binary,full_context_binary,score_delta,classification_changed
844,2,"I simply don't like how some people approves homosexuals. They are different to us in so many ways, and they should be blamed for their evil choices.","Gay men are a burden to society. I simply don't like how some people approves homosexuals. They are different to us in so many ways, and they should be blamed for their evil choices.",0.44933176,0.6588125,1,1,0.20948074,False
844,4,"It can be whatever: unless they change, they are not welcome here.","Gay men are a burden to society. I simply don't like how some people approves homosexuals. They are different to us in so many ways, and they should be blamed for their evil choices. It can be whatever: unless they change, they are not welcome here.",0.15545623,0.6407703,0,1,0.48531407000000004,True
560,0,We need to burn the Koran and demolish all Mosques - this will solve all problems in this country.,We need to burn the Koran and demolish all Mosques - this will solve all problems in this country.,0.681338,0.681338,1,1,0.0,False
560,2,Intolerance is the only possible reaction towards a religion of death.,We need to burn the Koran and demolish all Mosques - this will solve all problems in this country. Intolerance is the only possible reaction towards a religion of death.,0.35186127,0.6426206,1,1,0.29075933,False
560,4,"Well, it is a disease and a cancer on our societies then.","We need to burn the Koran and demolish all Mosques - this will solve all problems in this country. Intolerance is the only possible reaction towards a religion of death. Well, it is a disease and a cancer on our societies then.",0.25462922,0.65996873,0,1,0.40533951,True
1024,0,The feminists are just whining bitches saying a bunch of lies to promote their agenda of women supremacy.,The feminists are just whining bitches saying a bunch of lies to promote their agenda of women supremacy.,0.85173553,0.85173553,1,1,0.0,False
1024,2,What proof do you need to know they are bitches? Just look at them.,The feminists are just whining bitches saying a bunch of lies to promote their agenda of women supremacy. What proof do you need to know they are bitches? Just look at them.,0.8460273,0.9061063,1,1,0.060078999999999994,False
1318,0,Gay men are a burden to society.,Gay men are a burden to society.,0.75208336,0.75208336,1,1,0.0,False
1318,2,"Because they aren't, and they should have no rights.","Gay men are a burden to society. Because they aren't, and they should have no rights.",0.23235008,0.78855824,0,1,0.55620816,True
1318,4,Who cares about gay people!,"Gay men are a burden to society. Because they aren't, and they should have no rights. Who cares about gay people!",0.60254884,0.8252207,1,1,0.22267186000000005,False
1146,0,Women should not be allowed to work.,Women should not be allowed to work.,0.5972042,0.5972042,1,1,0.0,False
1146,2,I just know from experience that they are incompetent and don't want to work.,Women should not be allowed to work. I just know from experience that they are incompetent and don't want to work.,0.39987978,0.6342749,1,1,0.23439511999999996,False
1230,0,Jews think they are so special,Jews think they are so special,0.3389984,0.3389984,1,1,0.0,False
1230,2,"Actually there's something else: they don't belong here, because they aren't a true part of our country.","Jews think they are so special Actually there's something else: they don't belong here, because they aren't a true part of our country.",0.16158698,0.49139655,0,1,0.32980957,True
1230,4,For sure they don't need it for world domination. They want to rule the world.,"Jews think they are so special Actually there's something else: they don't belong here, because they aren't a true part of our country. For sure they don't need it for world domination. They want to rule the world.",0.07212844,0.4274071,0,1,0.35527865999999997,True
591,0,I hate negros: they killed a cop!,I hate negros: they killed a cop!,0.8540474,0.8540474,1,1,0.0,False
591,2,This is how it is. Whites are the real victims of police brutality: those negroes are sneaky criminals and police is doing nothing.,I hate negros: they killed a cop! This is how it is. Whites are the real victims of police brutality: those negroes are sneaky criminals and police is doing nothing.,0.6342749,0.8299589,1,1,0.19568400000000008,False
591,4,"This happens because Blacks are criminals, promiscuous sex addicts, drug addicts, and physically and mentally handicapped. They cannot be civilized.","I hate negros: they killed a cop! This is how it is. Whites are the real victims of police brutality: those negroes are sneaky criminals and police is doing nothing. This happens because Blacks are criminals, promiscuous sex addicts, drug addicts, and physically and mentally handicapped. They cannot be civilized.",0.8460273,0.85333383,1,1,0.007306529999999922,False
1069,0,women should be submissive to men.,women should be submissive to men.,0.568186,0.568186,1,1,0.0,False
1069,2,"I don't want them to be treated equally. Plus, they should not be allowed to vote.","women should be submissive to men. I don't want them to be treated equally. Plus, they should not be allowed to vote.",0.3389984,0.5921536,1,1,0.25315519999999997,False
1069,4,I'm defending the survival of our democracy..,"women should be submissive to men. I don't want them to be treated equally. Plus, they should not be allowed to vote. I'm defending the survival of our democracy..",0.021667719,0.5566829,0,1,0.535015181,True
420,0,"Women are essentially childlike, they remain this way most of their lives. And since feminism is all about equality between the sexes, they must be childlike!","Women are essentially childlike, they remain this way most of their lives. And since feminism is all about equality between the sexes, they must be childlike!",0.4014846,0.4014846,1,1,0.0,False
420,2,Them being soft and emotional is a fact.,"Women are essentially childlike, they remain this way most of their lives. And since feminism is all about equality between the sexes, they must be childlike! Them being soft and emotional is a fact.",0.027677942,0.37751234,0,1,0.349834398,True
1237,0,Now we know that Islam is a destructive and violent religion which inspires terrorism all over the world.,Now we know that Islam is a destructive and violent religion which inspires terrorism all over the world.,0.6744087,0.6744087,1,1,0.0,False
1237,2,My sources are the violence and war that Islam is causing.,Now we know that Islam is a destructive and violent religion which inspires terrorism all over the world. My sources are the violence and war that Islam is causing.,0.4269174,0.62702215,1,1,0.20010474999999994,False
1237,4,It is opposed to peace instead.,Now we know that Islam is a destructive and violent religion which inspires terrorism all over the world. My sources are the violence and war that Islam is causing. It is opposed to peace instead.,0.034041706,0.60152835,0,1,0.567486644,True
